t,x,y,yaw,vx,vy,w
0.0,0.49999999464131467,0.5000181959471987,0.0,2.1871569139242906e-28,5.165589389729879e-31,0.0
0.04867020967083786,0.49999999464131467,0.5000181959471987,0.0,-0.06327174783247796,0.24330825184685112,0.0
0.09734041934167573,0.4969205189731382,0.5118600595783542,0.0,-0.1151274238921377,0.48661261033728925,0.0
0.1460106290125136,0.491317194746749,0.535543597350117,0.0,-0.15588941103716797,0.7299122963034581,0.0
0.19468083868335145,0.48372995860171675,0.5710685818496424,0.0,-0.18583563558037164,0.9732062706557977,0.0
0.2433510483541893,0.47468522040910516,0.6184347350913273,0.0,-0.20519375064887865,1.2164931043033167,0.0
0.2920212580250272,0.46469831007931806,0.6776417095353278,0.0,-0.2141393513093623,1.459770755049707,0.0
0.34069146769586506,0.4542760112461631,0.7486890582475365,0.0,-0.21279696594179945,1.7030361582900528,0.0
0.3893616773667029,0.4439190467050575,0.8315761851386265,0.0,-0.20124354108042936,1.9462844075732453,0.0
0.43803188703754076,0.43412439424768057,0.9263022553207501,0.0,-0.17951592649769937,2.189506907793133,0.0
0.4867020967083786,0.425387238202248,1.0328660155792437,0.0,-0.14762995855308583,2.4326864346820583,0.0
0.5353723063792165,0.4182019921953842,1.1512653743872698,0.0,-0.10565029729971961,2.675779708938272,0.0
0.5840425160500544,0.4130599229557287,1.2814961337908992,0.0,-0.05412424591968472,2.9186097344114668,0.0
0.6327127257208922,0.41042566008118075,1.4235454812715733,0.0,-0.004356207298552201,2.999482813880894,0.0
0.6813829353917301,0.4102136425898079,1.5695309387040766,0.0,-0.0010901021983206016,2.999488058820448,0.0
0.7300531450625679,0.4101605885293673,1.7155166514412128,0.0,-0.0008389226250820302,2.999489720168061,0.0
0.7787233547334058,0.4101197600291103,1.861502445014283,0.0,0.00031801789037830264,2.999492871961031,0.0
0.8273935644042437,0.4101352408912167,2.007488391816731,0.0,0.02479084787387114,2.9993775080734006,0.0
0.8760637740750815,0.4113418180076178,2.153468723402352,0.0,0.19740139857482433,2.7968807839304093,0.0
0.9247339837459194,0.4209493983667415,2.289593498331539,0.0,0.37290581478930196,2.554022026919304,0.0
0.9734041934167572,0.4390988277305264,2.413898286150501,0.0,0.5506917165568548,2.310924540645297,0.0
1.0220744030875952,0.4659011466880644,2.5263714682254776,0.0,0.730317609206333,2.0677435659211807,0.0
1.070744612758433,0.5014459079556701,2.6270089812229327,0.0,0.9115450228197968,1.8245203618828343,0.0
1.1194148224292708,0.5458110578172378,2.715808769855557,0.0,1.094207578441091,1.5812717007735309,0.0
1.1680850321001088,0.5990664425571393,2.792769595132369,0.0,1.2789053549634748,1.3380060290954008,0.0
1.2167552417709466,0.6613111154574602,2.857890629150795,0.0,1.4676187478971532,1.0947281846171648,0.0
1.2654254514417844,0.7327405189447792,2.9111712794613487,0.0,1.6569904653466925,0.8514412066198801,0.0
1.3140956611126222,0.813386695351134,2.9526111015358887,0.0,1.8395878907445704,0.6081471303933447,0.0
1.3627658707834602,0.9029199402056803,2.9822097499036038,0.0,1.9946467100066196,0.3648473869069261,0.0
1.411436080454298,0.9999999455624419,2.999966948738851,0.0,1.9962726091315561,0.12154302235477847,0.0
1.4601062901251358,1.0971590694657318,3.0058824731341995,0.0,1.8512611081901555,-0.12175751427584641,0.0
1.5087764997959738,1.1872604168757543,2.999956509394735,0.0,1.6785056408893768,-0.3650535060655014,0.0
1.5574467094668116,1.2689536981267941,2.98218927871798,0.0,1.4972557403826618,-0.6083440225152823,0.0
1.6061169191376494,1.341825494049893,2.9525810475887795,0.0,1.3148423942649514,-0.8516278317791097,0.0
1.6547871288084874,1.4058191829105955,2.911132142445832,0.0,1.136293588733165,-1.0949032454346128,0.0
1.7034573384793252,1.4611228557114129,2.857842971903188,0.0,0.9652287687579401,-1.3381678596553308,0.0
1.752127548150163,1.5081007630063414,2.79271406156884,0.0,0.8046768927980406,-1.581418085385248,0.0
1.800797757821001,1.5472645746894185,2.7157461117294757,0.0,0.6513530425147561,-1.8246481985808736,0.0
1.8494679674918388,1.5789660795955573,2.6269401012595015,0.0,0.506294539303657,-2.0678481840632212,0.0
1.8981381771626766,1.603607552612971,2.526297496468386,0.0,0.3680964791807497,-2.3109980946315014,0.0
1.9468083868335144,1.6215228933786485,2.4138207344847036,0.0,0.23797020704430782,-2.55404844528926,0.0
1.9954785965043524,1.6331049580793406,2.289514660827052,0.0,0.11717615941459732,-2.7968060911426735,0.0
2.0441488061751905,1.6388079489929963,2.153393521055544,0.0,0.006585812630603616,-2.999383306915312,0.0
2.092819015846028,1.6391284842080531,2.0074129073570974,0.0,-0.0011649708696700066,-2.9994014826597986,0.0
2.141489225516866,1.6390717880158685,1.8614314083590757,0.0,-0.0014881052847560139,-2.9993975092107137,0.0
2.190159435187704,1.6389993638619618,1.715450102670553,0.0,-0.0018303487087105198,-2.9993969396111813,0.0
2.2388296448585416,1.6389102825414998,1.569468824713458,0.0,-0.00804614381086615,-2.99938953237049,0.0
2.2874998545293797,1.638518678141322,1.4234879072925335,0.0,-0.0883638651856619,-2.9183111980880727,0.0
2.3361700642002177,1.6342179783102642,1.2814530897925207,0.0,-0.16456582122949576,-2.6755832667869948,0.0
2.3848402738710552,1.62620850001227,1.1512318913014743,0.0,-0.22924005675548045,-2.432537313571684,0.0
2.4335104835418933,1.6150513017128383,1.0328397902606425,0.0,-0.2802897112434326,-2.189388950026579,0.0
2.482180693212731,1.6014094967766777,0.926281771036358,0.0,-0.315968130320374,-1.9461897329270896,0.0
2.530850902883569,1.5860312091301176,0.8315603086913309,0.0,-0.3348268154508337,-1.7029600783458496,0.0
2.579521112554407,1.5697350618872015,0.7486768846279527,0.0,-0.3359275288155002,-1.4597101561435768,0.0
2.6281913222252444,1.5533853426889985,0.6776324852774015,0.0,-0.31904766318302064,-1.2164457670352662,0.0
2.6768615318960824,1.5378571735317506,0.6184278147480136,0.0,-0.28472790095601785,-0.9731705326234592,0.0
2.7255317415669205,1.5239993609898117,0.5710634008835664,0.0,-0.2341270553925418,-0.7298868656497453,0.0
2.774201951237758,1.5126043114120427,0.5355396540989803,0.0,-0.16875704075505432,-0.48659645421870373,0.0
2.822872160908596,1.504390845299068,0.5118569026486451,0.0,-0.09021584915844053,-0.24330052560279208,0.0
2.871542370579434,1.500000007876175,0.5000154150552651,0.0,0.0,0.0,0.0
